"Source","Enseigne","Adresse_postale","Code_postal","Commune","Telephone","Note_globale","Nombre_d_avis","Horaires_lundi","Horaires_mardi","Horaires_mercredi","Horaires_jeudi","Horaires_vendredi","Horaires_samedi","Horaires_dimanche","Prestations_Boissons","Prestations_Burgers","Prestations_Desserts","Prestations_Grillades","Prestations_Kebab","Prestations_Lahmacun/Pide","Prestations_Pizzas","Prestations_Plats/Assiettes","Prestations_Salades","Prestations_Sandwichs","Services_Accès_handicapés","Services_Broche_faite_Maison","Services_Carte_de_fidélité","Services_Certificat_halal","Services_Frîtes_fraiches_Maison","Services_Groupes_acceptés","Services_Menu_enfant","Services_Pain_fait_Maison","Services_Parking","Services_Réduction_étudiants","Services_Restauration_à_emporter","Services_Restauration_sur_place","Services_Salle_avec_télévision","Services_Salle_climatisée","Services_Service_de_livraison","Services_Terrasse","Services_Thé_offert","Services_Wifi_gratuit","Tarifs","Note_Accueil","Note_Hygiene","Note_Fraicheur","Note_Crudites","Note_Sauces","Note_Viandes","Note_Frites","Note_Pain","Note_Quantite","Note_Qualiteprix","BD_Adresse_Longitude","BD_Adresse_Latitude","BD_Adresse_Score"
"https://www.kebab-frites.com/kebab/extra-doner-paris-18.html","Extra Doner","69 boulevard barbes",75018.,"Paris 18","",3.2,3.,"11h00-01h00 ","11h00-01h00 ","11h00-01h00 ","11h00-01h00 ","11h00-01h00 ","11h00-01h00 ","Fermé","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.00€ ",4.,1.,3.,3.,4.,3.,3.,4.,4.,4.,2.349389,48.89063,0.8971044628099173
"https://www.kebab-frites.com/kebab/restaurant-paristanbul-paris-18.html","Restaurant Paristanbul","113 Avenue de Saint Ouen",75018.,"Paris 18","",4.8,6.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ",5.,4.,4.,4.,4.,4.,4.,5.,4.,5.,2.327278,48.892017,0.8117558851674641
"https://www.kebab-frites.com/kebab/bip-burger-paris-18.html","Bip Burger","74 boulevard de Rochechouart",75018.,"Paris 18","01 41 31 27 18",3.7,4.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.00€ ",3.,3.,3.,3.,3.,3.,3.,4.,3.,3.,2.34351,48.882957,0.7376427787307032
"https://www.kebab-frites.com/kebab/chez-karim-resto-grec-plat-algerien-paris-18.html","Chez Karim - Resto grec plat algérien","94 Boulevard Barbès",75018.,"Paris 18","",3.9,10.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 4.50€ ",4.,3.,3.,3.,4.,3.,3.,3.,4.,4.,2.349831,48.891142,0.8971044628099173
"https://www.kebab-frites.com/kebab/gulshan-paris-18.html","Gulshan","30 rue Ordener",75018.,"Paris 18","",4.4,1.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.00€ ",4.,4.,5.,5.,5.,4.,3.,5.,4.,5.,2.351225,48.891361,0.8862546753246754
"https://www.kebab-frites.com/kebab/urfa-kebab-paris-18.html","Urfa Kebab","11 Boulevard Ornano",75018.,"Paris 18","",5.5,2.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.00€ ",6.,5.,5.,5.,5.,5.,5.,5.,5.,5.,2.348676,48.892504,0.8970035537190082
"https://www.kebab-frites.com/kebab/golden-food-paris-18.html","Golden Food","15 Rue De La Chapelle",75018.,"Paris 18","09 54 29 59 49",3.3,4.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.00€ ",2.,3.,2.,2.,3.,3.,4.,4.,3.,4.,2.359669,48.891323,0.9040988311688312
"https://www.kebab-frites.com/kebab/restaurant-rime-paris-18.html","Restaurant Rime","50 rue marx dormoy",75018.,"Paris 18","",3.9,3.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.00€ ",4.,3.,4.,3.,3.,4.,4.,4.,3.,4.,2.360017,48.887742,0.8945718181818182
"https://www.kebab-frites.com/kebab/le-paname-paris-18.html","Le Paname","23 Rue de la Chapelle",75018.,"Paris 18","",3.7,2.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Aucun tarif renseigné. ",3.,4.,4.,3.,2.,4.,3.,3.,4.,5.,2.359678,48.891976,0.9040988311688312
"https://www.kebab-frites.com/kebab/paris-istanbul-paris-18.html","Paris Istanbul","47 rue de Clignancourt",75018.,"Paris 18","",5.7,1.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.00€ ",6.,5.,5.,6.,6.,6.,5.,6.,6.,6.,2.347497,48.886652,0.906641515151515
"https://www.kebab-frites.com/kebab/chez-ebru-paris-18.html","Chez Ebru","54 Rue Ordener",75018.,"Paris 18","",5.,1.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Aucun tarif renseigné. ",4.,5.,6.,6.,5.,5.,5.,5.,3.,6.,2.348142,48.89193,0.8862546753246754
"https://www.kebab-frites.com/kebab/azur-galatasaray-paris-18.html","Azur Galatasaray","76 boulevard ornano",75018.,"Paris 18","01 55 79 93 49",3.9,2.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ",3.,4.,3.,3.,3.,4.,5.,4.,3.,4.,2.345502,48.89689,0.8970035537190082
"https://www.kebab-frites.com/kebab/mac-beni-paris-18.html","Mac Beni","16 place de la chapelle",75018.,"Paris 18","",3.,7.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","OUI","NON","NON","NON","Kebab Kebab + Frites 5.00€ ",2.,2.,3.,2.,3.,2.,1.,3.,4.,3.,2.360027,48.884976,0.8999808353808354
"https://www.kebab-frites.com/kebab/chickito-paris-18.html","Chickito","98 Rue de Clignancourt",75018.,"Paris 18","",4.3,1.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Aucun tarif renseigné. ",3.,5.,3.,4.,4.,4.,4.,5.,6.,5.,2.348789,48.891455,0.906641515151515
"https://www.kebab-frites.com/kebab/chez-salem-boulangerie-sandwich-paris-18.html","Chez Salem - Boulangerie Sandwich","20 boulevard de clichy",75018.,"Paris 18","",3.3,4.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.50€ ",3.,3.,3.,3.,3.,3.,3.,3.,4.,3.,2.337679,48.882546,0.9031124242424241
"https://www.kebab-frites.com/kebab/friterie-des-abbesses-paris-18.html","Friterie des abbesses","63 Rue des Abbesses",75018.,"Paris 18","01 42 57 96 77",4.,1.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 4.80€ ",5.,3.,5.,4.,3.,4.,4.,4.,4.,4.,2.335074,48.885654,0.8953599173553718
"https://www.kebab-frites.com/kebab/le-giros-paris-18.html","Le Giros","57 Rue Lamarck",75018.,"Paris 18","",3.4,3.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.00€ ",3.,3.,3.,4.,4.,4.,3.,3.,2.,3.,2.336269,48.890221,0.7880693506493507
"https://www.kebab-frites.com/kebab/chilane-paris-18.html","Chilane","179 Rue Ordener",75018.,"Paris 18","",3.4,2.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.00€ ",2.,3.,3.,3.,3.,3.,2.,3.,2.,3.,2.335899,48.893594,0.8896133855799372
"https://www.kebab-frites.com/kebab/ankara-paris-18.html","Ankara","29 boulevard ornano",75018.,"Paris 18","01 42 52 71 45",4.4,3.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.00€ ",4.,3.,4.,4.,4.,4.,4.,4.,5.,4.,2.347399,48.894028,0.8970035537190082
"https://www.kebab-frites.com/kebab/letoile-de-tunis-paris-18.html","L'Etoile de Tunis","42 boulevard Barbès",75018.,"Paris 18","",2.4,1.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ",3.,1.,0.,3.,4.,1.,1.,2.,1.,2.,2.349786,48.886918,0.8971044628099173
"https://www.kebab-frites.com/kebab/saint-amat-paris-18.html","Saint Amat","56 boulevard de clichy",75018.,"Paris 18","01 55 79 14 83",1.5,0.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ",2.,1.,2.,2.,1.,1.,1.,2.,1.,2.,2.334973,48.883307,0.9031124242424241
"https://www.kebab-frites.com/kebab/semra-paris-18.html","Semra","27 rue de Clignancourt",75018.,"Paris 18","",1.2,2.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 4.00€ ",1.,1.,1.,1.,0.,1.,1.,1.,2.,1.,2.347255,48.885504,0.906641515151515
"https://www.kebab-frites.com/kebab/le-palace-paris-18.html","Le Palace","42 boulevard Ornano",75018.,"Paris 18","",1.9,3.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ",1.,2.,2.,1.,2.,2.,1.,2.,1.,2.,2.347611,48.894371,0.8970035537190082
"https://www.kebab-frites.com/kebab/restaurant-istanbul-paris-18.html","Restaurant Istanbul","10 rue marx dormoy",75018.,"Paris 18","01 40 05 05 41",3.8,5.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ",4.,4.,4.,4.,3.,3.,3.,4.,4.,4.,2.359565,48.885414,0.8945718181818182
"https://www.kebab-frites.com/kebab/restaurant-taksim-paris-18.html","Restaurant Taksim","1 rue forest",75018.,"Paris 18","",0.,0.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ",0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.329341,48.884872,0.8674885314685313
"https://www.kebab-frites.com/kebab/anytime-food-paris-18.html","Anytime Food","6 boulevard de Clichy",75018.,"Paris 18","",0.,0.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ",0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.339014,48.882343,0.900947922077922
"https://www.kebab-frites.com/kebab/restaurant-sec-paris-18.html","Restaurant Seç","42 rue des Cloys",75018.,"Paris 18","01 42 51 18 46",0.,0.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","OUI","OUI","OUI","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","OUI","OUI","NON","NON","NON","NON","NON","NON","Aucun tarif renseigné. ",0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.337673,48.893214,0.8869472727272727
"https://www.kebab-frites.com/kebab/el-amal-paris-18.html","El Amal","1 rue de la Charbonnière",75018.,"Paris 18","",0.,0.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ",0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.355509,48.884877,0.9043551196172248
"https://www.kebab-frites.com/kebab/kifak-paris-18.html","Kifak","87 rue Ordener",75018.,"Paris 18","01 42 57 98 37",0.,0.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.00€ ",0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.347744,48.891798,0.8862546753246754
"https://www.kebab-frites.com/kebab/snack-time-paris-18.html","Snack Time","96 boulevard de Rochechouart",75018.,"Paris 18","",0.,0.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.00€ ",0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.342041,48.88267,0.7376427787307032
"https://www.kebab-frites.com/kebab/al-baraka-paris-18.html","Al Baraka","13 Rue Ordener",75018.,"Paris 18","",0.,0.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Aucun tarif renseigné. ",0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.357975,48.890206,0.8862546753246754
"https://www.kebab-frites.com/kebab/restaurant-gap-paris-18.html","Restaurant GAP","rue de Clignancourt",75018.,"Paris 18","01 42 52 24 73",0.,0.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ",0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.348277,48.889505,0.8997544628099172
"https://www.kebab-frites.com/kebab/nemrut-paris-18.html","Nemrut","57 boulevard Ornano",75018.,"Paris 18","",0.,0.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ",0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.345616,48.896158,0.8970035537190082
"https://www.kebab-frites.com/kebab/gemse-berliner-kebap-paris-18.html","GemÜse - Berliner Kebap","61 Rue Ramey",75018.,"Paris 18","",0.,0.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ",0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.345394,48.890536,0.873913986013986
"https://www.kebab-frites.com/kebab/freres-des-batignolles-paris-18.html","Frères Des Batignolles","8 Rue de Clignancourt",75018.,"Paris 18","",0.,0.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ",0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.347228,48.884264,0.9044770129870129
"https://www.kebab-frites.com/kebab/barbes-food-paris-18.html","Barbès Food","5 Rue De Clignancourt",75018.,"Paris 18","01 42 51 00 48",0.,0.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","OUI","OUI","OUI","OUI","OUI","NON","NON","NON","OUI","OUI","OUI","NON","NON","OUI","NON","NON","NON","NON","NON","NON","OUI","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab complet 5.00€ ",0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.346949,48.884017,0.9044770129870129
"https://www.kebab-frites.com/kebab/naan-kebab-paris-18.html","Naan Kebab","71 Rue Poissonnière",75018.,"Paris 18","01 83 06 29 78",0.,0.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ",0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.351579,48.891394,0.7686926315789474
"https://www.kebab-frites.com/kebab/le-maghreb-paris-18.html","Le Maghreb","124 boulevard de la Chapelle",75018.,"Paris 18","",0.,0.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites + Boisson 6.00€ ",0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.350097,48.883979,0.9135558441558442
"https://www.kebab-frites.com/kebab/restaurant-titanic-paris-18.html","Restaurant Titanic","42 Rue Marx Dormoy",75018.,"Paris 18","",0.,0.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ",0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.359984,48.887209,0.8945718181818182
"https://www.kebab-frites.com/kebab/restaurant-paris-istanbul-paris-18.html","Restaurant Paris Istanbul","6 rue caulaincourt",75018.,"Paris 18","",0.,0.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ",0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.330368,48.885024,0.8953836363636363
"https://www.kebab-frites.com/kebab/tout-delice-paris-18.html","Tout Delice","31 boulevard barbes",75018.,"Paris 18","",0.,0.,"11h00-01h00 ","11h00-01h00 ","11h00-01h00 ","11h00-01h00 ","11h00-01h00 ","11h00-01h00 ","Fermé","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.00€ ",0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.349339,48.886886,0.8971044628099173
"https://www.kebab-frites.com/kebab/doner-kebab-grill-paris-18.html","Doner Kebab Grill","15 bis Rue de la Chapelle",75018.,"Paris 18","",0.,0.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Aucun tarif renseigné. ",0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.359669,48.891411,0.7602914190687361
"https://www.kebab-frites.com/kebab/bella-vita-paris-18.html","Bella Vita","3 rue Eugène Sue",75018.,"Paris 18","",0.,0.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ",0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.345927,48.890943,0.8842290909090909
"https://www.kebab-frites.com/kebab/pam-pam-istanbul-paris-18.html","Pam Pam Istanbul","42 rue ordener",75018.,"Paris 18","01 42 54 20 26",0.,0.,"10h00-00h00 ","10h00-00h00 ","10h00-00h00 ","10h00-00h00 ","10h00-00h00 ","10h00-00h00 ","Fermé","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 4.00€ ",0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.350094,48.89157,0.8862546753246754
"https://www.kebab-frites.com/kebab/chicken-corner-paris-18.html","Chicken Corner","38 rue du ruisseau",75018.,"Paris 18","09 54 70 47 24",0.,0.,"11h00-08h00 ","11h00-08h00 ","11h00-08h00 ","11h00-08h00 ","11h00-08h00 ","11h00-08h00 ","11h00-08h00 ","OUI","OUI","OUI","NON","OUI","NON","NON","NON","OUI","OUI","NON","NON","NON","NON","NON","OUI","OUI","NON","NON","NON","OUI","OUI","NON","NON","OUI","NON","NON","NON","Burgers menu méga chicken burger 11.00€ Pizzas pizza royale 14.00€ ",0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.340415,48.893439,0.8951727272727272
"https://www.kebab-frites.com/kebab/koul-kebab-paris-18.html","Köul Kebab","46 Rue Véron",75018.,"Paris 18","01 42 57 25 26",0.,0.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ",0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.334524,48.885372,0.8715512587412586
"https://www.kebab-frites.com/kebab/restaurant-sancak-paris-18.html","Restaurant Sancak","93 Rue Ordener",75018.,"Paris 18","",0.,0.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Aucun tarif renseigné. ",0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.347188,48.891901,0.8862546753246754
"https://www.kebab-frites.com/kebab/le-mediterranee-paris-18.html","Le Méditérranée","80 boulevard Ornano",75018.,"Paris 18","",0.,0.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ",0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.345283,48.897151,0.8970035537190082
