"Source","Enseigne","Adresse_postale","Code_postal","Commune","Telephone","Note_globale","Nombre_d_avis","Horaires_lundi","Horaires_mardi","Horaires_mercredi","Horaires_jeudi","Horaires_vendredi","Horaires_samedi","Horaires_dimanche","Prestations_Boissons","Prestations_Burgers","Prestations_Desserts","Prestations_Grillades","Prestations_Kebab","Prestations_Lahmacun/Pide","Prestations_Pizzas","Prestations_Plats/Assiettes","Prestations_Salades","Prestations_Sandwichs","Services_Accès_handicapés","Services_Broche_faite_Maison","Services_Carte_de_fidélité","Services_Certificat_halal","Services_Frîtes_fraiches_Maison","Services_Groupes_acceptés","Services_Menu_enfant","Services_Pain_fait_Maison","Services_Parking","Services_Réduction_étudiants","Services_Restauration_à_emporter","Services_Restauration_sur_place","Services_Salle_avec_télévision","Services_Salle_climatisée","Services_Service_de_livraison","Services_Terrasse","Services_Thé_offert","Services_Wifi_gratuit","Tarifs","Note_Accueil","Note_Hygiene","Note_Fraicheur","Note_Crudites","Note_Sauces","Note_Viandes","Note_Frites","Note_Pain","Note_Quantite","Note_Qualiteprix"
"https://www.kebab-frites.com/kebab/besiktas-paris-10.html","Besiktas","25 rue du faubourg du temple","75010","Paris 10","01 42 39 58 70","1.9","1","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ","1","2","3","3","2","1","2","2","2","1"
"https://www.kebab-frites.com/kebab/restaurant-tuna-paris-10.html","Restaurant Tuna","171 Boulevard de la Villette","75010","Paris 10","09 52 55 67 76","0","0","11h00-01h00 ","11h00-01h00 ","11h00-01h00 ","11h00-01h00 ","11h00-01h00 ","11h00-01h00 ","11h00-01h00 ","OUI","NON","OUI","OUI","OUI","NON","NON","NON","OUI","OUI","NON","OUI","NON","OUI","NON","OUI","NON","NON","NON","NON","OUI","OUI","NON","NON","NON","NON","NON","NON","Aucun tarif renseigné. ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/snack-bonne-bouffe-paris-10.html","Snack Bonne Bouffe","7 Rue de Chabrol","75010","Paris 10","","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites + Boisson 5.00€ ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/restaurant-deluxe-paris-10.html","Restaurant Deluxe","50 Rue du Faubourg Saint-Denis","75010","Paris 10","","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.00€ ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/la-parisienne-paris-10.html","La Parisienne","10 Rue des petites écuries","75010","Paris 10","","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/derya-paris-10.html","Derya","16 rue Faubourg Saint Denis","75010","Paris 10","01 47 70 87 84","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/chez-ibo-paris-10.html","Chez Ibo","218 rue Saint-Maur","75010","Paris 10","01 53 72 46 29","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/le-daily-syrien-paris-10.html","Le Daily Syrien","55 rue du Faubourg-Saint-Denis","75010","Paris 10","09 54 11 75 35","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/art-kebab-paris-10.html","Art kebab","7 faubourg Saint Denis","75010","Paris 10","01 42 47 81 40","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/apollon-paris-10.html","Apollon","87 rue du Faubourg saint Denis","75010","Paris 10","04 45 23 53 29","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","OUI","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","Aucun tarif renseigné. ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/delices-food-paris-10.html","Délices Food","9 rue Vicq d&#39;Azir","75010","Paris 10","01 82 07 70 14","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/sun-fast-food-paris-10.html","Sun Fast Food","148 rue de la fayette","75010","Paris 10","01 42 05 76 99","0","0","11h00-22h00 ","11h00-22h00 ","11h00-22h00 ","11h00-22h00 ","11h00-22h00 ","11h00-22h00 ","Fermé","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 4.50€ ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/delicieux-istanbul-paris-10.html","Délicieux Istanbul","97 Rue La Fayette","75010","Paris 10","09 84 34 35 68","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/bodrum-paris-10.html","Bodrum","190 Rue Faubourg Saint Martin","75010","Paris 10","06 15 74 43 66","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/anatolie-paris-10.html","Anatolie","74 rue du Faubourg Poissonnière","75010","Paris 10","01 47 70 13 69","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Aucun tarif renseigné. ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/la-zorba-paris-10.html","La Zorba","Rue du faubourd du temple","75010","Paris 10","","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Aucun tarif renseigné. ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/restaurant-nassim-paris-10.html","Restaurant Nassim","76 rue du Faubourg Poissonnière","75010","Paris 10","","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites + Boisson 6.00€ ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/lks-kebab-paris-10.html","LÜks Kebab","24 Rue de la Grange aux Belles","75010","Paris 10","01 74 64 44 16","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/basis-paris-10.html","Basis","85 Faubourg Saint-Denis","75010","Paris 10","07 83 47 83 52","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/le-wagon-du-nord-paris-10.html","Le Wagon Du Nord","1 Rue Compiegne","75010","Paris 10","01 40 16 95 75","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/blue-marmara-paris-10.html","Blue marmara","40 boulevard de bonne nouvelle","75010","Paris 10","01 47 70 33 05","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/delices-dedessa-paris-10.html","Délices D'Edessa","109 Boulevard de Magenta","75010","Paris 10","06 11 07 10 13","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Aucun tarif renseigné. ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/restaurant-delphe-paris-10.html","Restaurant Delphe","130 Rue du Faubourg Saint-Denis","75010","Paris 10","01 58 20 06 87","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Aucun tarif renseigné. ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/mistral-du-nord-paris-10.html","Mistral du nord","1 boulevard de Denain","75010","Paris 10","09 84 52 03 25","0","0","11h00-22h00 ","11h00-22h00 ","11h00-22h00 ","11h00-22h00 ","11h00-22h00 ","11h00-22h00 ","Fermé","OUI","OUI","OUI","NON","OUI","NON","OUI","NON","OUI","NON","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Kebab menu grec 6.50€ ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/buffet-sayan-paris-10.html","Buffet Sayan","62 Rue du Château d'Eau","75010","Paris 10","","0","1","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Aucun tarif renseigné. ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/restaurant-istanbul-paris-10.html","Restaurant Istanbul","56 Boulevard De Magenta","75010","Paris 10","09 09 58 09 58","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/berliner-das-original-paris-10.html","Berliner Das Original","25 Rue de Dunkerque","75010","Paris 10","01 40 34 75 11","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/munich-kebab-paris-paris-10.html","Munich Kebab Paris","71 rue Fbg St Denis","75010","Paris 10","01 45 23 46 53","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/le-delice-distanbul-paris-10.html","Le délice d'Istanbul","11 rue du 8 mai 1945","75010","Paris 10","01 40 35 27 11","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/snack-2000-paris-10.html","Snack 2000","165 avenue Jean Jaurès","75010","Paris 10","","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","OUI","OUI","OUI","NON","OUI","NON","NON","NON","NON","OUI","NON","NON","OUI","OUI","NON","NON","NON","NON","NON","NON","OUI","OUI","NON","NON","NON","OUI","NON","NON","Aucun tarif renseigné. ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/grillade-lafayette-paris-10.html","Grillade Lafayette","171 Rue La Fayette","75010","Paris 10","","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","OUI","NON","OUI","OUI","OUI","NON","OUI","NON","OUI","OUI","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/le-carthage-paris-10.html","Le Carthage","22 rue Juliette Dodu","75010","Paris 10","01 42 40 07 25","0","0","11h00-23h00 ","11h00-23h00 ","11h00-23h00 ","11h00-23h00 ","11h00-23h00 ","11h00-23h00 ","Fermé","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","OUI","NON","NON","NON","Kebab Kebab + Frites 4.00€ ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/rococo-paris-10.html","Rococo","4 rue du Faubourg Saint Martin","75010","Paris 10","","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Kebab sandwich 9.00€ ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/chicken-hot-paris-10.html","Chicken Hot","91 boulevard Magenta","75010","Paris 10","","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Aucun tarif renseigné. ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/hangar-turku-paris-10.html","Hangar Türkü","29 rue d’Enghien","75010","Paris 10","06 20 70 38 95","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Aucun tarif renseigné. ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/paristanbul-gare-de-l-39est-paris-10.html","Paristanbul Gare De L&#39;est","116 Rue du Faubourg Saint-Martin","75010","Paris 10","01 89 32 49 30","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/barak-paris-10.html","Barak","62 Rue Du Faubourg Poissonnière","75010","Paris 10","","0","0","12h00-22h30 ","12h00-22h30 ","12h00-22h30 ","12h00-22h30 ","12h00-14h30 ","12h00-14h30 ","Fermé","OUI","NON","OUI","OUI","OUI","NON","NON","NON","OUI","OUI","OUI","OUI","NON","NON","NON","OUI","NON","OUI","NON","NON","OUI","OUI","OUI","NON","OUI","OUI","NON","OUI","Kebab BARAK Pita 8.00€ ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/sidi-boussaid-paris-10.html","Sidi Boussaïd","38 Rue du Faubourg Saint-Denis","75010","Paris 10","","0","0","11h00-23h00 ","11h00-23h00 ","11h00-23h00 ","11h00-23h00 ","11h00-23h00 ","11h00-23h00 ","Fermé","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.00€ ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/ikinci-bahar-paris-10.html","Ikinci Bahar","36 Rue du Faubourg Saint-Denis","75010","Paris 10","01 47 70 56 97","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Aucun tarif renseigné. ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/restaurant-kemer-paris-10.html","Restaurant Kemer","42 Rue du Faubourg Saint-Denis","75010","Paris 10","01 45 23 59 22","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Aucun tarif renseigné. ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/loasis-paris-10.html","L'Oasis","14 rue du 8 mai 1945","75010","Paris 10","01 40 34 83 89","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.00€ ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/firat-paris-11.html","Firat","175 rue Saint Maur","75011","Paris 11","01 40 21 04 69","5.2","4","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.50€ ","6","4","5","5","5","5","4","5","5","5"
"https://www.kebab-frites.com/kebab/mac-food-paris-11.html","Mac Food","60 Rue Du Chemin Vert","75011","Paris 11","09 83 67 62 63","5.9","1","n.c","n.c","n.c","n.c","n.c","n.c","n.c","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ","6","6","6","6","6","6","4","6","6","6"
"https://www.kebab-frites.com/kebab/impact-berliner-kebap-paris-11.html","Impact Berliner Kebap","119 Rue du Chemin Vert","75011","Paris 11","01 55 28 66 47","5.6","1","n.c","n.c","n.c","n.c","n.c","n.c","n.c","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ","5","6","6","6","6","6","5","4","6","6"
"https://www.kebab-frites.com/kebab/le-relais-de-la-bastille-paris-11.html","Le Relais de la Bastille","11 rue de la Roquette","75011","Paris 11","","2.7","5","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Aucun tarif renseigné. ","2","2","2","2","2","2","2","2","2","2"
"https://www.kebab-frites.com/kebab/delices-aux-mille-et-une-epices-paris-11.html","Délices aux mille et une epices","63 rue jean pierre timbaud","75011","Paris 11","","5.1","12","11h30-02h00 ","11h30-02h00 ","11h30-02h00 ","11h30-02h00 ","11h30-02h00 ","11h30-02h00 ","Fermé","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.00€ ","5","5","5","5","5","5","3","4","4","5"
"https://www.kebab-frites.com/kebab/restaurant-gul-paris-11.html","Restaurant Gül","228 Boulevard Voltaire","75011","Paris 11","","5.3","5","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 4.50€ ","6","4","5","5","5","5","4","5","5","5"
